Country,Code,Indicator,IndicatorCode,Year,Value
Turkiye,TUR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,0.0909328769681007
Tuvalu,TUV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,0.0
Tanzania,TZA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,0.0
Uganda,UGA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,0.0
Ukraine,UKR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,0.545897461945589
Upper middle income,UMC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,3.01879228070157
Uruguay,URY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,0.0
United States,USA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,0.309556486968844
Uzbekistan,UZB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,1.3582800423197
St. Vincent and the Grenadines,VCT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,0.0
"Venezuela, RB",VEN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,11.3636580416015
Virgin Islands (U.S.),VIR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,0.0
Vietnam,VNM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,3.56917573936173
Vanuatu,VUT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,0.0
World,WLD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,2.16459244384326
Samoa,WSM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,0.0
Kosovo,XKX,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,0.0
"Yemen, Rep.",YEM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,8.92234877219389
South Africa,ZAF,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,0.0098023351908246
Zambia,ZMB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,0.0
Zimbabwe,ZWE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,0.0
Aruba,ABW,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Africa Eastern and Southern,AFE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.2404925925431
Afghanistan,AFG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0011194562440276
Africa Western and Central,AFW,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,2.88017606412987
Angola,AGO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,10.3717932668495
Albania,ALB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.33724245019524
Arab World,ARB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,15.448179302164
United Arab Emirates,ARE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,13.1211520235133
Argentina,ARG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.71171653042454
Armenia,ARM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
American Samoa,ASM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Antigua and Barbuda,ATG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Australia,AUS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.206366074954906
Austria,AUT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0326137111548934
Azerbaijan,AZE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,12.0696030873846
Burundi,BDI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Belgium,BEL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Benin,BEN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0574247993101155
Burkina Faso,BFA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Bangladesh,BGD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0292551233007512
Bulgaria,BGR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.014872296930317
Bahrain,BHR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,9.60099100535816
"Bahamas, The",BHS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Bosnia and Herzegovina,BIH,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Belarus,BLR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.440132410300228
Belize,BLZ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.789536867748263
Bermuda,BMU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Bolivia,BOL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.34064922295323
Brazil,BRA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.07740553846754
Barbados,BRB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.168746667383593
Brunei Darussalam,BRN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,7.7090800671628
Bhutan,BTN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Botswana,BWA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Central African Republic,CAF,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Canada,CAN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0378489884219228
Central Europe and the Baltics,CEB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0816875600389537
Switzerland,CHE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Chile,CHL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.020413638294476
China,CHN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.335516272899141
Cote d'Ivoire,CIV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.394033755109972
Cameroon,CMR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,2.03855899159645
"Congo, Dem. Rep.",COD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.353410156566242
"Congo, Rep.",COG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,13.2031347247571
Colombia,COL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,2.73063407496436
Comoros,COM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Cabo Verde,CPV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Costa Rica,CRI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Caribbean small states,CSS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.952702146552863
Cuba,CUB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.447435372349953
Cayman Islands,CYM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Cyprus,CYP,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Czechia,CZE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0103828018183908
Germany,DEU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0109562121345888
Djibouti,DJI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Dominica,DMA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Denmark,DNK,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.393323475183561
Dominican Republic,DOM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Algeria,DZA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,12.8393823870843
East Asia & Pacific (excluding high income),EAP,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.426397791020936
Early-demographic dividend,EAR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,3.07220332856567
East Asia & Pacific,EAS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.277301101555494
Europe & Central Asia (excluding high income),ECA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,3.55145916406636
Europe & Central Asia,ECS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.618886811092252
Ecuador,ECU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,4.35196507967085
"Egypt, Arab Rep.",EGY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,3.09339382300208
Euro area,EMU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0154450015529477
Spain,ESP,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0029278673465198
Estonia,EST,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.285037885709782
Ethiopia,ETH,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
European Union,EUU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0292917443494168
Fragile and conflict affected situations,FCS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,6.86901528919517
Finland,FIN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Fiji,FJI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
France,FRA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.005160190234968
Faroe Islands,FRO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
"Micronesia, Fed. Sts.",FSM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Gabon,GAB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,9.94758316280325
United Kingdom,GBR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.227915607856302
Georgia,GEO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0404037678713112
Ghana,GHA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.38809882152456
Guinea,GIN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
"Gambia, The",GMB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Guinea-Bissau,GNB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Equatorial Guinea,GNQ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,12.7038273057531
Greece,GRC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0041488853656616
Grenada,GRD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Greenland,GRL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Guatemala,GTM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.126216836734229
Guam,GUM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Guyana,GUY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
High income,HIC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.653589198533661
"Hong Kong SAR, China",HKG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Honduras,HND,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Heavily indebted poor countries (HIPC),HPC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.844462169065441
Croatia,HRV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.190085338780112
Haiti,HTI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Hungary,HUN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0725035136476911
IBRD only,IBD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.53255001744999
IDA & IBRD total,IBT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.50885666324399
IDA total,IDA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.21356505058776
IDA blend,IDB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.90385192520074
Indonesia,IDN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.788795402732322
IDA only,IDX,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.535324731216973
India,IND,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.354619402437701
Ireland,IRL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
"Iran, Islamic Rep.",IRN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,12.7578039669533
Iraq,IRQ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,36.2135337048759
Iceland,ISL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Israel,ISR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0076293397190008
Italy,ITA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0465738031548388
Jamaica,JAM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Jordan,JOR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0008503573249542
Japan,JPN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0008266707293547
Kazakhstan,KAZ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,6.76834255514104
Kenya,KEN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Kyrgyz Republic,KGZ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.120849872665375
Cambodia,KHM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Kiribati,KIR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
St. Kitts and Nevis,KNA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
"Korea, Rep.",KOR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0001899564165582
Kuwait,KWT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,37.0754442522155
Latin America & Caribbean (excluding high income),LAC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.21444099662455
Lao PDR,LAO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Lebanon,LBN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Liberia,LBR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Libya,LBY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,24.854775748049
St. Lucia,LCA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Latin America & Caribbean,LCN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.10504837029769
Least developed countries: UN classification,LDC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.4415875497946
Low income,LIC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.733673307567119
Sri Lanka,LKA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Lower middle income,LMC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,2.02639962027313
Low & middle income,LMY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.56049716753401
Lesotho,LSO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Late-demographic dividend,LTE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.66046200892893
Lithuania,LTU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.032003727580803
Luxembourg,LUX,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Latvia,LVA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
"Macao SAR, China",MAC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Morocco,MAR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0015374087588835
Moldova,MDA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0136515336632573
Madagascar,MDG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0713327186510855
Maldives,MDV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Middle East & North Africa,MEA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,14.0033545592614
Mexico,MEX,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.56577511661634
Middle income,MIC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.57051806094154
North Macedonia,MKD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Mali,MLI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Malta,MLT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Myanmar,MMR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.205643598776037
Middle East & North Africa (excluding high income),MNA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,10.9638451006183
Montenegro,MNE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Mongolia,MNG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.72394555438983
Northern Mariana Islands,MNP,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Mozambique,MOZ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0403250797146066
Mauritania,MRT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.552231531350741
Mauritius,MUS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Malawi,MWI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Malaysia,MYS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.87847833503514
North America,NAC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0106553149911492
Namibia,NAM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
New Caledonia,NCL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Niger,NER,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.968657515820826
Nigeria,NGA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,3.02874562073687
Nicaragua,NIC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Netherlands,NLD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0269559352164572
Norway,NOR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,3.1506455720612
Nepal,NPL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Nauru,NRU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
New Zealand,NZL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.200469479630163
OECD members,OED,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.114280753475861
Oman,OMN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,21.3867147170411
Other small states,OSS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,7.51864895002928
Pakistan,PAK,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.325743032685299
Panama,PAN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Peru,PER,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.242912394450118
Philippines,PHL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.068138374086939
Papua New Guinea,PNG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,2.28783377148717
Poland,POL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0290981626999678
Pre-demographic dividend,PRE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,6.94950533197751
Puerto Rico,PRI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Portugal,PRT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Paraguay,PRY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
West Bank and Gaza,PSE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Pacific island small states,PSS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Post-demographic dividend,PST,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0632633515221983
Qatar,QAT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,12.4882232559812
Romania,ROU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.350700083247186
Russian Federation,RUS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,5.95076586618957
Rwanda,RWA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
South Asia,SAS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.310493649928291
Saudi Arabia,SAU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,23.5710366867028
Sudan,SDN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.40372557606024
Senegal,SEN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Singapore,SGP,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Solomon Islands,SLB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Sierra Leone,SLE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
El Salvador,SLV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Somalia,SOM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Serbia,SRB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.395570800235335
Sub-Saharan Africa (excluding high income),SSA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.9871212969092
South Sudan,SSD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,8.52530909333671
Sub-Saharan Africa,SSF,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.98545446997268
Small states,SST,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,6.27970424513472
Sao Tome and Principe,STP,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Suriname,SUR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,2.63215395126253
Slovak Republic,SVK,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0017211645787306
Slovenia,SVN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,8.76354020331873e-05
Sweden,SWE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Eswatini,SWZ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Seychelles,SYC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Syrian Arab Republic,SYR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,2.71310137450338
Turks and Caicos Islands,TCA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Chad,TCD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,7.52603978013955
East Asia & Pacific (IDA & IBRD countries),TEA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.426416579385366
Europe & Central Asia (IDA & IBRD countries),TEC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,2.88450382857363
Togo,TGO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Thailand,THA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.534910798433917
Tajikistan,TJK,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0456536968196033
Turkmenistan,TKM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,5.7138286932086
Latin America & the Caribbean (IDA & IBRD countries),TLA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.14647495163153
Timor-Leste,TLS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,24.3943334509516
Middle East & North Africa (IDA & IBRD countries),TMN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,11.0713402628289
Tonga,TON,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
South Asia (IDA & IBRD),TSA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.310493649928291
Sub-Saharan Africa (IDA & IBRD countries),TSS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.98545446997268
Trinidad and Tobago,TTO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,2.08754987154145
Tunisia,TUN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.17285966230479
Turkiye,TUR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0424034969498159
Tuvalu,TUV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Tanzania,TZA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Uganda,UGA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Ukraine,UKR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.311453322976322
Upper middle income,UMC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.41875082547942
Uruguay,URY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
United States,USA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0083343088354937
Uzbekistan,UZB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.520951009278458
St. Vincent and the Grenadines,VCT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Virgin Islands (U.S.),VIR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Vietnam,VNM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.51274871787953
Vanuatu,VUT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
World,WLD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.976583284020364
Samoa,WSM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Kosovo,XKX,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
"Yemen, Rep.",YEM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,1.67262798901198
South Africa,ZAF,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0046552977163502
Zambia,ZMB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Zimbabwe,ZWE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2014,0.0
Aruba,ABW,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2015,0.0
Africa Eastern and Southern,AFE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2015,0.776818887966255
Afghanistan,AFG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2015,0.0008666083644786
Africa Western and Central,AFW,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2015,2.53887990799786
Angola,AGO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2015,10.3257244195752
Albania,ALB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2015,1.15651054126866
Arab World,ARB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2015,12.8562989843238
